Time(ms),A1
32980,597
32981,459
32982,482
32983,473
32984,425
32985,642
32986,515
32987,579
32988,661
32989,513
32990,665
32991,437
32992,476
32993,501
32994,411
32995,448
32996,653
32997,648
32998,471
32999,596
33000,652
33001,698
33002,621
33003,459
33004,556
33005,601
33006,666
33007,434
33008,654
33009,422
33010,564
33011,427
33012,452
33013,683
33014,697
33015,484
33016,523
33017,606
33018,564
33019,446
33020,555
33021,665
33022,678
33023,404
33024,481
33025,518
33026,661
33027,524
33028,614
33029,427
33030,668
33031,424
33032,406
33033,593
33034,479
33035,435
33036,657
33037,512
33038,693
33039,601
33040,413
33041,554
33042,484
33043,539
33044,496
33045,584
33046,588
33047,481
33048,699
33049,579
33050,504
33051,609
33052,648
33053,471
33054,560
33055,532
33056,639
33057,477
33058,457
33059,524
33060,410
33061,426
33062,606
33063,621
33064,649
33065,607
33066,508
33067,695
33068,460
33069,521
33070,638
33071,505
33072,678
33073,435
33074,437
33075,471
33076,455
33077,566
33078,620
33079,475
33080,609
33081,610
33082,627
33083,624
33084,653
33085,555
33086,548
33087,678
33088,630
33089,589
33090,624
33091,464
33092,507
33093,479
33094,532
33095,573
33096,463
33097,609
33098,696
33099,497
33100,571
33101,488
33102,625
33103,542
33104,595
33105,578
33106,453
33107,595
33108,616
33109,697
33110,424
33111,466
33112,562
33113,511
33114,605
33115,536
33116,678
33117,564
33118,670
33119,627
33120,526
33121,669
33122,647
33123,435
33124,554
33125,544
33126,659
33127,418
33128,457
33129,662
33130,435
33131,610
33132,547
33133,501
33134,475
33135,467
33136,465
33137,621
33138,550
33139,673
33140,677
33141,467
33142,634
33143,602
33144,632
33145,562
33146,497
33147,408
33148,648
33149,626
33150,640
33151,474
33152,416
33153,450
33154,627
33155,593
33156,679
33157,637
33158,670
33159,556
33160,653
33161,517
33162,449
33163,677
33164,451
33165,580
33166,430
33167,645
33168,489
33169,430
33170,501
33171,629
33172,496
33173,466
33174,591
33175,610
33176,536
33177,583
33178,455
33179,649
33180,681
33181,459
33182,527
33183,604
33184,613
33185,526
33186,471
33187,615
33188,489
33189,632
33190,632
33191,462
33192,646
33193,534
33194,401
33195,560
33196,539
33197,601
33198,524
33199,481
33200,563
33201,639
33202,612
33203,548
33204,471
33205,502
33206,582
33207,583
33208,412
33209,631
33210,549
33211,662
33212,423
33213,588
33214,532
33215,449
33216,582
33217,425
33218,537
33219,410
33220,695
33221,501
33222,410
33223,511
33224,493
33225,659
33226,657
33227,566
33228,608
33229,444
33230,604
33231,441
33232,684
33233,499
33234,671
33235,405
33236,441
33237,652
33238,475
33239,441
33240,667
33241,616
33242,463
33243,578
33244,428
33245,674
33246,615
33247,453
33248,479
33249,593
33250,599
33251,412
33252,621
33253,592
33254,639
33255,669
33256,697
33257,498
33258,619
33259,503
33260,464
33261,544
33262,437
33263,427
33264,688
33265,636
33266,525
33267,484
33268,636
33269,645
33270,665
33271,648
33272,691
33273,604
33274,627
33275,639
33276,472
33277,558
33278,611
33279,535
33280,682
33281,563
33282,536
33283,570
33284,551
33285,564
33286,696
33287,503
33288,621
33289,681
33290,528
33291,619
33292,572
33293,495
33294,451
33295,493
33296,463
33297,420
33298,505
33299,599
33300,680
33301,681
33302,499
33303,426
33304,644
33305,462
33306,437
33307,526
33308,470
33309,533
33310,652
33311,412
33312,573
33313,489
33314,688
33315,606
33316,461
33317,438
33318,459
33319,504
33320,638
33321,526
33322,482
33323,619
33324,504
33325,473
33326,534
33327,461
33328,400
33329,478
33330,464
33331,582
33332,465
33333,607
33334,453
33335,620
33336,635
33337,499
33338,502
33339,581
33340,507
33341,411
33342,485
33343,687
33344,613
33345,443
33346,477
33347,454
33348,671
33349,470
33350,467
33351,579
33352,573
33353,568
33354,660
33355,524
33356,530
33357,633
33358,553
33359,524
33360,499
33361,452
33362,527
33363,413
33364,404
33365,649
33366,426
33367,524
33368,428
33369,402
33370,627
33371,536
33372,656
33373,639
33374,678
33375,559
33376,405
33377,542
33378,580
33379,429
33380,652
33381,439
33382,586
33383,626
33384,619
33385,442
33386,543
33387,677
33388,573
33389,646
33390,572
33391,440
33392,449
33393,579
33394,558
33395,436
33396,426
33397,655
33398,677
33399,648
33400,580
33401,416
33402,524
33403,611
33404,636
33405,698
33406,599
33407,580
33408,529
33409,520
33410,586
33411,626
33412,561
33413,511
33414,533
33415,585
33416,574
33417,660
33418,668
33419,681
33420,623
33421,651
33422,463
33423,523
33424,469
33425,637
33426,474
33427,409
33428,667
33429,487
33430,449
33431,542
33432,458
33433,610
33434,471
33435,643
33436,638
33437,589
33438,449
33439,604
33440,453
33441,623
33442,555
33443,450
33444,640
33445,560
33446,528
33447,484
33448,468
33449,454
33450,484
33451,479
33452,619
33453,509
33454,652
33455,563
33456,502
33457,512
33458,651
33459,551
33460,650
33461,487
33462,499
33463,519
33464,603
33465,548
33466,600
33467,694
33468,402
33469,467
33470,553
33471,581
33472,412
33473,588
33474,419
33475,682
33476,409
33477,587
33478,418
33479,542
33480,502
33481,640
33482,551
33483,671
33484,587
33485,609
33486,576
33487,593
33488,576
33489,465
33490,401
33491,670
33492,459
33493,442
33494,492
33495,625
33496,685
33497,462
33498,679
33499,413
33500,427
33501,541
33502,507
33503,689
33504,477
33505,646
33506,411
33507,583
33508,695
33509,639
33510,662
33511,472
33512,467
33513,686
33514,619
33515,446
33516,457
33517,423
33518,689
33519,423
33520,463
33521,654
33522,547
33523,515
33524,497
33525,638
33526,682
33527,699
33528,492
33529,464
33530,573
33531,634
33532,566
33533,636
33534,406
33535,442
33536,675
33537,552
33538,442
33539,612
33540,600
33541,554
33542,619
33543,552
33544,435
33545,625
33546,520
33547,408
33548,580
33549,420
33550,671
33551,593
33552,425
33553,684
33554,497
33555,618
33556,672
33557,687
33558,465
33559,510
33560,611
33561,570
33562,458
33563,429
33564,666
33565,553
33566,401
33567,568
33568,613
33569,650
33570,430
33571,582
33572,588
33573,612
33574,526
33575,691
33576,695
33577,422
33578,417
33579,478
33580,433
33581,506
33582,598
33583,590
33584,631
33585,461
33586,441
33587,423
33588,562
33589,582
33590,494
33591,482
33592,492
33593,677
33594,504
33595,484
33596,460
33597,607
33598,557
33599,468
33600,661
33601,633
33602,538
33603,679
33604,630
33605,450
33606,638
33607,418
33608,577
33609,608
33610,530
33611,630
33612,491
33613,430
33614,648
33615,523
33616,535
33617,672
33618,499
33619,618
33620,503
33621,496
33622,602
33623,420
33624,597
33625,511
33626,548
33627,642
33628,582
33629,683
33630,699
33631,488
33632,621
33633,647
33634,576
33635,517
33636,573
33637,618
33638,617
33639,476
33640,487
33641,477
33642,600
33643,463
33644,403
33645,482
33646,592
33647,405
33648,592
33649,616
33650,421
33651,544
33652,684
33653,544
33654,401
33655,687
33656,624
33657,613
33658,565
33659,540
33660,463
33661,611
33662,688
33663,497
33664,565
33665,525
33666,556
33667,649
33668,460
33669,431
33670,673
33671,420
33672,411
33673,643
33674,502
33675,675
33676,406
33677,529
33678,698
33679,496
33680,676
33681,684
33682,687
33683,572
33684,604
33685,502
33686,512
33687,530
33688,438
33689,407
33690,445
33691,593
33692,405
33693,457
33694,568
33695,521
33696,648
33697,606
33698,514
33699,638
33700,453
33701,475
33702,568
33703,447
33704,623
33705,469
33706,554
33707,446
33708,678
33709,601
33710,541
33711,525
33712,552
33713,464
33714,495
33715,580
33716,577
33717,528
33718,438
33719,699
33720,532
33721,508
33722,471
33723,607
33724,464
33725,640
33726,478
33727,487
33728,577
33729,661
33730,465
33731,504
33732,497
33733,495
33734,445
33735,430
33736,603
33737,547
33738,531
33739,585
33740,588
33741,526
33742,696
33743,486
33744,520
33745,534
33746,598
33747,570
33748,659
33749,523
33750,641
33751,470
33752,458
33753,508
33754,440
33755,685
33756,545
33757,685
33758,451
33759,575
33760,678
33761,564
33762,651
33763,502
33764,452
33765,654
33766,572
33767,650
33768,576
33769,448
33770,510
33771,609
33772,647
33773,574
33774,506
33775,552
33776,554
33777,539
33778,550
33779,672
33780,443
33781,470
33782,524
33783,551
33784,619
33785,614
33786,543
33787,506
33788,680
33789,463
33790,683
33791,664
33792,405
33793,567
33794,572
33795,518
33796,625
33797,573
33798,528
33799,586
33800,462
33801,673
33802,485
33803,609
33804,592
33805,637
33806,419
33807,581
33808,447
33809,627
33810,453
33811,501
33812,488
33813,543
33814,547
33815,629
33816,649
33817,624
33818,560
33819,567
33820,509
33821,660
33822,572
33823,696
33824,642
33825,608
33826,642
33827,653
33828,481
33829,430
33830,403
33831,593
33832,455
33833,660
33834,480
33835,453
33836,495
33837,656
33838,603
33839,610
33840,525
33841,406
33842,524
33843,670
33844,507
33845,659
33846,469
33847,437
33848,574
33849,587
33850,626
33851,657
33852,596
33853,407
33854,450
33855,621
33856,418
33857,646
33858,430
33859,479
33860,421
33861,688
33862,641
33863,613
33864,599
33865,564
33866,539
33867,684
33868,412
33869,425
33870,421
33871,475
33872,491
33873,665
33874,447
33875,569
33876,644
33877,627
33878,586
33879,567
33880,602
33881,405
33882,531
33883,644
33884,490
33885,525
33886,641
33887,648
33888,406
33889,487
33890,485
33891,544
33892,597
33893,563
33894,544
33895,400
33896,519
33897,466
33898,448
33899,686
33900,423
33901,610
33902,692
33903,462
33904,455
33905,417
33906,476
33907,659
33908,520
33909,583
33910,447
33911,546
33912,681
33913,693
33914,479
33915,635
33916,628
33917,683
33918,460
33919,619
33920,488
33921,663
33922,627
33923,502
33924,487
33925,422
33926,692
33927,666
33928,416
33929,684
33930,561
33931,477
33932,521
33933,511
33934,638
33935,609
33936,401
33937,602
33938,686
33939,516
33940,699
33941,513
33942,473
33943,640
33944,453
33945,558
33946,508
33947,679
33948,552
33949,562
33950,456
33951,613
33952,427
33953,603
33954,432
33955,521
33956,415
33957,553
33958,617
33959,504
33960,476
33961,486
33962,430
33963,499
33964,554
33965,691
33966,505
33967,629
33968,402
33969,621
33970,520
33971,559
33972,670
33973,593
33974,617
33975,590
33976,651
33977,625
33978,400
33979,532
33980,489
33981,405
33982,643
33983,532
33984,515
33985,472
33986,555
33987,610
33988,468
33989,699
33990,543
33991,598
33992,605
33993,600
33994,638
33995,467
33996,570
33997,696
33998,469
33999,686
34000,416
34001,536
34002,618
34003,405
34004,597
34005,531
34006,583
34007,417
34008,612
34009,447
34010,428
34011,552
34012,637
34013,664
34014,598
34015,413
34016,675
34017,409
34018,538
34019,566
34020,546
34021,644
34022,469
34023,503
34024,628
34025,537
34026,435
34027,517
34028,654
34029,419
34030,697
34031,420
34032,655
34033,647
34034,565
34035,654
34036,477
34037,679
34038,681
34039,433
34040,498
34041,542
34042,454
34043,402
34044,618
34045,610
34046,548
34047,631
34048,487
34049,610
34050,622
34051,695
34052,547
34053,606
34054,626
34055,583
34056,440
34057,581
34058,443
34059,609
34060,649
34061,483
34062,538
34063,630
34064,411
34065,672
34066,489
34067,424
34068,425
34069,552
34070,459
34071,459
34072,682
34073,570
34074,475
34075,675
34076,607
34077,554
34078,579
34079,481
34080,409
34081,642
34082,577
34083,685
34084,656
34085,403
34086,614
34087,429
34088,464
34089,523
34090,684
34091,552
34092,439
34093,425
34094,672
34095,558
34096,588
34097,663
34098,468
34099,400
34100,478
34101,627
34102,445
34103,507
34104,523
34105,547
34106,651
34107,401
34108,621
34109,588
34110,470
34111,496
34112,631
34113,429
34114,429
34115,614
34116,572
34117,679
34118,610
34119,524
34120,479
34121,583
34122,414
34123,410
34124,488
34125,402
34126,423
34127,488
34128,408
34129,445
34130,493
34131,470
34132,587
34133,538
34134,409
34135,402
34136,418
34137,529
34138,620
34139,529
34140,512
34141,537
34142,442
34143,617
34144,457
34145,512
34146,587
34147,521
34148,484
34149,505
34150,498
34151,408
34152,405
34153,507
34154,551
34155,636
34156,426
34157,518
34158,610
34159,499
34160,402
34161,693
34162,416
34163,505
34164,629
34165,576
34166,483
34167,662
34168,595
34169,648
34170,548
34171,605
34172,480
34173,588
34174,605
34175,668
34176,689
34177,699
34178,654
34179,407
34180,513
34181,404
34182,472
34183,520
34184,633
34185,465
34186,629
34187,430
34188,696
34189,450
34190,546
34191,494
34192,437
34193,597
34194,640
34195,572
34196,655
34197,440
34198,528
34199,453
34200,485
34201,611
34202,668
34203,695
34204,420
34205,614
34206,588
34207,560
34208,600
34209,428
34210,643
34211,582
34212,431
34213,666
34214,435
34215,492
34216,558
34217,579
34218,617
34219,626
34220,611
34221,562
34222,557
34223,509
34224,454
34225,613
34226,414
34227,552
34228,419
34229,451
34230,483
34231,623
34232,528
34233,415
34234,673
34235,476
34236,699
34237,491
34238,669
34239,451
34240,520
34241,449
34242,672
34243,519
34244,494
34245,548
34246,688
34247,656
34248,583
34249,659
34250,549
34251,604
34252,571
34253,621
34254,567
34255,643
34256,617
34257,455
34258,462
34259,502
34260,566
34261,406
34262,541
34263,524
34264,489
34265,615
34266,522
34267,585
34268,552
34269,648
34270,513
34271,495
34272,597
34273,402
34274,548
34275,510
34276,419
34277,602
34278,581
34279,626
34280,691
34281,475
34282,622
34283,435
34284,699
34285,489
34286,428
34287,575
34288,619
34289,535
34290,574
34291,525
34292,570
34293,665
34294,533
34295,671
34296,425
34297,676
34298,499
34299,429
34300,532
34301,538
34302,590
34303,586
34304,539
34305,636
34306,696
34307,599
34308,683
34309,479
34310,658
34311,500
34312,431
34313,676
34314,520
34315,454
34316,417
34317,520
34318,509
34319,460
34320,663
34321,667
34322,696
34323,526
34324,536
34325,477
34326,606
34327,583
34328,488
34329,628
34330,463
34331,454
34332,692
34333,680
34334,678
34335,587
34336,590
34337,672
34338,494
34339,489
34340,646
34341,474
34342,461
34343,621
34344,666
34345,520
34346,427
34347,673
34348,422
34349,498
34350,684
34351,509
34352,602
34353,505
34354,445
34355,656
34356,543
34357,424
34358,461
34359,629
34360,481
34361,610
34362,596
34363,597
34364,561
34365,607
34366,443
34367,687
34368,678
34369,674
34370,620
34371,684
34372,545
34373,468
34374,539
34375,409
34376,510
34377,436
34378,480
34379,495
34380,454
34381,531
34382,622
34383,462
34384,411
34385,545
34386,663
34387,431
34388,448
34389,586
34390,498
34391,566
34392,612
34393,598
34394,645
34395,553
34396,495
34397,462
34398,593
34399,671
34400,489
34401,671
34402,484
34403,694
34404,435
34405,417
34406,476
34407,448
34408,635
34409,443
34410,508
34411,528
34412,406
34413,511
34414,612
34415,465
34416,430
34417,694
34418,664
34419,696
34420,413
34421,457
34422,641
34423,647
34424,497
34425,561
34426,646
34427,403
34428,660
34429,444
34430,610
34431,643
34432,602
34433,602
34434,426
34435,517
34436,625
34437,604
34438,646
34439,448
34440,652
34441,477
34442,656
34443,519
34444,434
34445,542
34446,596
34447,659
34448,483
34449,591
34450,421
34451,423
34452,474
34453,533
34454,566
34455,509
34456,489
34457,436
34458,450
34459,459
34460,471
34461,527
34462,461
34463,578
34464,427
34465,639
34466,631
34467,552
34468,406
34469,464
34470,522
34471,435
34472,637
34473,472
34474,429
34475,626
34476,684
34477,404
34478,464
34479,634
34480,514
34481,645
34482,416
34483,436
34484,618
34485,536
34486,645
34487,437
34488,650
34489,452
34490,602
34491,448
34492,521
34493,415
34494,668
34495,635
34496,520
34497,538
34498,486
34499,529
34500,651
34501,674
34502,446
34503,478
34504,697
34505,618
34506,510
34507,626
34508,674
34509,655
34510,438
34511,534
34512,694
34513,497
34514,433
34515,467
34516,590
34517,598
34518,447
34519,658
34520,612
34521,561
34522,512
34523,536
34524,411
34525,637
34526,683
34527,575
34528,624
34529,474
34530,534
34531,481
34532,482
34533,541
34534,608
34535,614
34536,654
34537,587
34538,646
34539,654
34540,561
34541,566
34542,477
34543,574
34544,419
34545,495
34546,579
34547,494
34548,470
34549,589
34550,531
34551,538
34552,674
34553,501
34554,682
34555,428
34556,417
34557,643
34558,574
34559,488
34560,419
34561,417
34562,437
34563,488
34564,549
34565,603
34566,632
34567,503
34568,510
34569,624
34570,620
34571,425
34572,463
34573,653
34574,648
34575,623
34576,530
34577,429
34578,674
34579,409
34580,488
34581,546
34582,526
34583,585
34584,523
34585,506
34586,405
34587,450
34588,535
34589,401
34590,417
34591,648
34592,584
34593,621
34594,627
34595,593
34596,609
34597,698
34598,471
34599,516
34600,663
34601,404
34602,668
34603,406
34604,420
34605,436
34606,572
34607,461
34608,605
34609,500
34610,518
34611,578
34612,531
34613,474
34614,689
34615,444
34616,543
34617,536
34618,607
34619,630
34620,671
34621,494
34622,660
34623,526
34624,566
34625,417
34626,547
34627,646
34628,529
34629,695
34630,665
34631,441
34632,602
34633,580
34634,580
34635,695
34636,543
34637,460
34638,608
34639,565
34640,699
34641,542
34642,460
34643,662
34644,523
34645,637
34646,429
34647,654
34648,489
34649,538
34650,606
34651,492
34652,533
34653,603
34654,509
34655,437
34656,421
34657,624
34658,567
34659,534
34660,509
34661,623
34662,567
34663,506
34664,423
34665,696
34666,610
34667,570
34668,468
34669,621
34670,552
34671,680
34672,600
34673,618
34674,503
34675,698
34676,629
34677,453
34678,588
34679,621
34680,474
34681,571
